Date,Open,High,Low,Close,Volume,Change
2015-01-12,7728,7773,7617,7640,2427363,-0.011515073101306728
2015-01-13,7617,7684,7462,7551,2460947,-0.011649214659685825
2015-01-14,7506,7706,7506,7618,2575087,0.008872996954045753
2015-01-15,7662,7684,7462,7507,2085385,-0.01457075347860326
2015-01-16,7462,7462,7240,7329,3472302,-0.02371120287731454
2015-01-19,7417,8039,7417,7995,6870576,0.09087187883749492
2015-01-20,7928,8173,7862,7951,3643937,-0.005503439649781061
2015-01-21,7862,7906,7640,7707,3419664,-0.030687963778141092
2015-01-22,7883,8350,7861,8217,7979346,0.06617360840794073
2015-01-23,8595,8617,8084,8151,6972579,-0.008032128514056214
2015-01-26,8084,8528,7928,8395,4818652,0.029934977303398336
2015-01-27,8461,8883,8461,8861,6658313,0.055509231685527016
2015-01-28,8794,9016,8750,8950,6835034,0.010044013091073278
2015-01-29,8750,8861,8661,8684,3488119,-0.02972067039106141
2015-01-30,8817,8861,8439,8662,3861830,-0.0025333947489636355
2015-02-02,8884,9239,8684,8884,7387172,0.025629184945739958
2015-02-03,9172,9172,8817,8817,4378177,-0.007541647906348481
2015-02-04,9061,9127,8706,8706,8558670,-0.012589316093909453
2015-02-05,8573,8795,8550,8773,2647865,0.007695841948081705
2015-02-06,8884,8884,8706,8773,1993381,0.0
2015-02-09,8816,9039,8661,9039,3171317,0.030320300923287302
2015-02-10,9083,9282,8372,8439,11192340,-0.06637902422834385
2015-02-11,8483,8661,8217,8284,7317417,-0.018367105107240156
2015-02-12,8327,8461,8194,8439,4482193,0.01871076774505065
2015-02-13,8550,8572,8372,8417,3512706,-0.002606943950705043
2015-02-16,8505,8527,8239,8328,2942882,-0.010573838659855062
2015-02-17,8284,8417,8217,8351,2706583,0.0027617675312199275
2015-02-23,8395,8417,8284,8284,2252747,-0.008022991258531897
2015-02-24,8262,8328,8040,8240,4197125,-0.005311443746982114
2015-02-25,8261,8572,8261,8484,4042159,0.029611650485436902
2015-02-26,8528,9128,8462,9084,9489820,0.07072135785007072
2015-02-27,9106,9261,8972,8995,4955727,-0.009797446059004788
2015-03-02,9105,9616,9038,9594,8187050,0.06659255141745413
2015-03-03,9661,9661,9239,9306,5800710,-0.030018761726078758
2015-03-04,9372,9572,9150,9217,5431409,-0.009563722329679725
2015-03-05,9172,9283,8972,9017,3863660,-0.021699034392969496
2015-03-06,9083,9305,9039,9239,3374523,0.024620161916380168
2015-03-09,9149,9149,8839,8839,4822916,-0.043294728866760446
2015-03-10,9016,9083,8594,8750,5841209,-0.010069012331711757
2015-03-11,8551,8639,8417,8551,4390518,-0.022742857142857176
